protocol;pkt_length;pkt_rate;pkt_count;ip_ttl;status
UDP;84;6477;388702;64;DDOS-Attack
TCP;247;135;8060;32;Normal
ICMP;70;3150;190566;64;DDOS-Attack
TCP;499;1;151;128;Normal
ICMP;78;729;41789;64;DDOS-Attack
TCP;62;4531;270348;64;DDOS-Attack
ICMP;62;1343;78063;64;DDOS-Attack
UDP;61;7004;419033;64;DDOS-Attack
ICMP;78;1000;58587;64;DDOS-Attack
ICMP;62;3010;183331;64;DDOS-Attack
TCP;635;96;5837;64;Normal
TCP;80;106;6439;32;Normal
UDP;975;43;2601;64;Normal
ICMP;64;1887;108729;64;DDOS-Attack
TCP;40;54;3304;64;Normal
ICMP;57;2283;138785;64;DDOS-Attack
ICMP;63;500;33104;64;DDOS-Attack
UDP;60;5981;356660;64;DDOS-Attack
ICMP;73;8725;520657;64;DDOS-Attack
TCP;48;500;27571;64;DDOS-Attack
UDP;565;83;4883;64;Normal
UDP;87;1000;59501;64;DDOS-Attack
ICMP;51;500;29726;64;DDOS-Attack
UDP;61;5002;296566;64;DDOS-Attack
UDP;687;138;8334;128;Normal
TCP;886;87;5113;64;Normal
UDP;63;898;49579;64;DDOS-Attack
UDP;459;59;3351;255;Normal
ICMP;60;14962;900216;64;DDOS-Attack
TCP;896;1;127;64;Normal
ICMP;83;1318;77500;64;DDOS-Attack
TCP;317;87;5380;128;Normal
ICMP;68;500;31981;64;DDOS-Attack
UDP;74;1000;62820;64;DDOS-Attack
UDP;63;4879;289920;64;DDOS-Attack
UDP;52;2393;139998;64;DDOS-Attack
ICMP;108;1000;58674;64;DDOS-Attack
ICMP;40;3897;230467;64;DDOS-Attack
UDP;53;500;30430;64;DDOS-Attack
TCP;576;40;2429;64;Normal
ICMP;655;99;5808;64;Normal
TCP;40;92;5602;64;Normal
ICMP;90;1000;63004;64;DDOS-Attack
TCP;999;55;3464;64;Normal
UDP;92;1447;87149;64;DDOS-Attack
ICMP;61;8739;525650;64;DDOS-Attack
UDP;696;23;1338;128;Normal
ICMP;86;500;31398;64;DDOS-Attack
TCP;215;1;81;64;Normal
ICMP;67;1654;102176;64;DDOS-Attack
ICMP;81;2672;158430;64;DDOS-Attack
TCP;80;500;32589;64;DDOS-Attack
UDP;416;116;6788;64;Normal
TCP;614;80;4623;64;Normal
UDP;253;192;11661;255;Normal
UDP;62;1447;87044;64;DDOS-Attack
TCP;888;32;1735;64;Normal
TCP;72;2838;173225;64;DDOS-Attack
ICMP;513;1;158;32;Normal
UDP;40;886;48706;64;DDOS-Attack
UDP;92;922;53558;64;DDOS-Attack
ICMP;75;6831;412639;64;DDOS-Attack
UDP;75;500;34270;64;DDOS-Attack
ICMP;73;500;34340;64;DDOS-Attack
TCP;1014;111;6524;64;Normal
UDP;78;2662;162537;64;DDOS-Attack
TCP;795;115;7041;128;Normal
UDP;73;500;29270;64;DDOS-Attack
UDP;61;767;50052;64;DDOS-Attack
UDP;85;1505;86790;64;DDOS-Attack
UDP;824;64;3995;32;Normal
TCP;214;178;10690;64;Normal
UDP;73;4229;248879;64;DDOS-Attack
UDP;54;1000;59528;64;DDOS-Attack
UDP;44;1290;74594;64;DDOS-Attack
UDP;70;2927;176249;64;DDOS-Attack
TCP;224;128;7804;128;Normal
ICMP;71;1529;96465;64;DDOS-Attack
TCP;658;92;5422;64;Normal
TCP;637;107;6537;255;Normal
UDP;82;1246;70611;64;DDOS-Attack
TCP;91;1878;113647;64;DDOS-Attack
ICMP;70;500;30678;64;DDOS-Attack
UDP;70;500;29942;64;DDOS-Attack
ICMP;90;2718;159187;64;DDOS-Attack
ICMP;71;774;45942;64;DDOS-Attack
UDP;46;7185;429300;64;DDOS-Attack
TCP;868;169;10011;32;Normal
ICMP;90;4786;289568;64;DDOS-Attack
TCP;864;1;31;64;Normal
TCP;64;1000;55094;64;DDOS-Attack
ICMP;61;848;52356;64;DDOS-Attack
ICMP;70;1000;55478;64;DDOS-Attack
TCP;91;1027;64065;64;DDOS-Attack
ICMP;40;21165;1271663;64;DDOS-Attack
UDP;88;2109;125312;64;DDOS-Attack
TCP;82;6614;396494;64;DDOS-Attack
TCP;164;72;4407;64;Normal
UDP;1075;4;257;64;Normal
UDP;40;2003;119480;64;DDOS-Attack
UDP;77;500;28124;64;DDOS-Attack
UDP;403;110;6746;64;Normal
UDP;795;1;65;128;Normal
ICMP;74;2940;178325;64;DDOS-Attack
UDP;708;144;8605;64;Normal
UDP;706;78;4758;128;Normal
UDP;65;1574;96115;64;DDOS-Attack
TCP;88;570;30207;64;DDOS-Attack
ICMP;627;32;1947;128;Normal
ICMP;59;4468;270105;64;DDOS-Attack
UDP;82;500;25882;64;DDOS-Attack
TCP;54;3585;217705;64;DDOS-Attack
UDP;41;11599;697610;64;DDOS-Attack
UDP;770;77;4511;32;Normal
TCP;52;500;33545;64;DDOS-Attack
TCP;849;72;4314;64;Normal
ICMP;73;5915;350175;64;DDOS-Attack
ICMP;40;2548;154379;64;DDOS-Attack
TCP;474;128;7734;255;Normal
UDP;49;7074;428713;64;DDOS-Attack
ICMP;59;1226;75125;64;DDOS-Attack
TCP;728;179;10725;64;Normal
UDP;90;500;29133;64;DDOS-Attack
UDP;77;11785;703128;64;DDOS-Attack
ICMP;63;1000;62468;64;DDOS-Attack
UDP;66;865;55434;64;DDOS-Attack
ICMP;69;1914;119221;64;DDOS-Attack
ICMP;72;1096;60958;64;DDOS-Attack
TCP;865;128;7489;32;Normal
ICMP;70;887;49707;64;DDOS-Attack
TCP;1061;125;7513;64;Normal
ICMP;92;1049;64887;64;DDOS-Attack
ICMP;69;1584;99290;64;DDOS-Attack
TCP;425;53;3261;64;Normal
UDP;86;1000;59066;64;DDOS-Attack
ICMP;68;1491;94072;64;DDOS-Attack
UDP;48;3206;193005;64;DDOS-Attack
UDP;89;5590;336764;64;DDOS-Attack
ICMP;65;1000;60374;64;DDOS-Attack
TCP;987;96;5845;128;Normal
UDP;56;1025;58425;64;DDOS-Attack
TCP;49;500;28198;64;DDOS-Attack
ICMP;101;500;27524;64;DDOS-Attack
UDP;65;500;25758;64;DDOS-Attack
ICMP;58;512;30821;64;DDOS-Attack
ICMP;571;187;11238;128;Normal
UDP;74;3677;217837;64;DDOS-Attack
UDP;73;2854;173615;64;DDOS-Attack
ICMP;79;1033;66627;64;DDOS-Attack
ICMP;511;1;138;128;Normal
ICMP;80;11223;674921;64;DDOS-Attack
ICMP;75;4278;255379;64;DDOS-Attack
UDP;58;4206;251970;64;DDOS-Attack
ICMP;68;500;34445;64;DDOS-Attack
ICMP;69;1919;118890;64;DDOS-Attack
UDP;99;1054;67440;64;DDOS-Attack
TCP;53;500;26426;64;DDOS-Attack
TCP;178;193;11482;255;Normal
ICMP;621;82;4803;32;Normal
ICMP;964;74;4528;64;Normal
ICMP;60;568;36886;64;DDOS-Attack
TCP;619;16;1098;128;Normal
UDP;908;162;9769;128;Normal
UDP;409;8;426;64;Normal
TCP;737;145;8681;128;Normal
ICMP;77;2290;133901;64;DDOS-Attack
ICMP;49;2648;159487;64;DDOS-Attack
UDP;63;3334;198906;64;DDOS-Attack
TCP;947;77;4456;64;Normal
ICMP;65;8863;527504;64;DDOS-Attack
TCP;631;115;6991;64;Normal
UDP;64;2018;118281;64;DDOS-Attack
ICMP;75;1000;57384;64;DDOS-Attack
ICMP;56;1000;63064;64;DDOS-Attack
TCP;711;64;3806;64;Normal
ICMP;82;1232;73802;64;DDOS-Attack
ICMP;80;573;37522;64;DDOS-Attack
ICMP;453;3;165;128;Normal
ICMP;88;8021;482774;64;DDOS-Attack
UDP;57;1784;103288;64;DDOS-Attack
TCP;379;81;5025;64;Normal
UDP;78;1000;58356;64;DDOS-Attack
ICMP;87;1000;59249;64;DDOS-Attack
UDP;77;3902;238122;64;DDOS-Attack
TCP;55;1642;94188;64;DDOS-Attack
ICMP;57;1000;63850;64;DDOS-Attack
ICMP;73;526;28338;64;DDOS-Attack
ICMP;56;870;53269;64;DDOS-Attack
UDP;87;2336;139786;64;DDOS-Attack
TCP;1260;1;58;64;Normal
ICMP;77;576;32092;64;DDOS-Attack
TCP;54;801;46102;64;DDOS-Attack
UDP;301;28;1716;128;Normal
ICMP;40;8252;493810;64;DDOS-Attack
ICMP;56;3090;184889;64;DDOS-Attack
TCP;74;1568;91599;64;DDOS-Attack
TCP;1178;66;3858;32;Normal
TCP;918;69;4295;32;Normal
UDP;70;1000;62820;64;DDOS-Attack
UDP;284;88;5339;32;Normal
ICMP;65;3216;197752;64;DDOS-Attack
UDP;64;5148;312522;64;DDOS-Attack
TCP;471;12;620;64;Normal
UDP;87;89;5143;128;Normal
ICMP;58;3768;227460;64;DDOS-Attack
ICMP;63;8591;512814;64;DDOS-Attack
UDP;61;7034;423590;64;DDOS-Attack
TCP;336;79;4644;64;Normal
ICMP;57;1000;56512;64;DDOS-Attack
TCP;345;117;7009;64;Normal
ICMP;78;500;29225;64;DDOS-Attack
ICMP;40;2349;145544;64;DDOS-Attack
ICMP;59;4521;275596;64;DDOS-Attack
TCP;529;151;9122;128;Normal
UDP;750;1;1;64;Normal
UDP;72;2316;137009;64;DDOS-Attack
ICMP;79;1000;55710;64;DDOS-Attack
ICMP;99;885;55568;64;DDOS-Attack
TCP;598;76;4380;64;Normal
UDP;379;55;3303;128;Normal
UDP;60;500;27070;64;DDOS-Attack
UDP;63;2637;154444;64;DDOS-Attack
UDP;77;500;29152;64;DDOS-Attack
ICMP;89;3208;192930;64;DDOS-Attack
TCP;40;1000;56201;64;DDOS-Attack
UDP;91;826;52694;64;DDOS-Attack
ICMP;40;10584;633217;64;DDOS-Attack
ICMP;66;3834;233300;64;DDOS-Attack
UDP;378;26;1626;64;Normal
ICMP;52;500;31153;64;DDOS-Attack
UDP;57;3750;229548;64;DDOS-Attack
TCP;521;81;4722;128;Normal
UDP;52;500;29216;64;DDOS-Attack
UDP;80;4102;241562;64;DDOS-Attack
UDP;73;2609;153942;64;DDOS-Attack
ICMP;65;3562;215729;64;DDOS-Attack
UDP;66;3572;217031;64;DDOS-Attack
UDP;92;1975;119787;64;DDOS-Attack
UDP;834;1;116;128;Normal
TCP;79;3620;218835;64;DDOS-Attack
UDP;105;1349;79753;64;DDOS-Attack
UDP;56;500;32705;64;DDOS-Attack
UDP;76;1559;94815;64;DDOS-Attack
UDP;837;105;6281;32;Normal
ICMP;390;145;8681;64;Normal
ICMP;64;3329;199757;64;DDOS-Attack
UDP;53;1072;62849;64;DDOS-Attack
ICMP;79;1000;63717;64;DDOS-Attack
TCP;1319;104;6359;128;Normal
ICMP;65;1000;58837;64;DDOS-Attack
UDP;60;1000;58614;64;DDOS-Attack
TCP;57;2194;130314;64;DDOS-Attack
ICMP;70;1000;59717;64;DDOS-Attack
UDP;67;2703;165369;64;DDOS-Attack
UDP;73;118;7024;32;Normal
ICMP;53;11651;701753;64;DDOS-Attack
UDP;287;11;630;128;Normal
UDP;76;3641;218821;64;DDOS-Attack
TCP;48;8070;483560;64;DDOS-Attack
ICMP;62;1000;64052;64;DDOS-Attack
TCP;45;1000;60069;64;DDOS-Attack
UDP;80;1000;60909;64;DDOS-Attack
ICMP;73;1000;57815;64;DDOS-Attack
ICMP;104;4637;274590;64;DDOS-Attack
TCP;139;115;6941;128;Normal
TCP;1008;7;297;128;Normal
TCP;80;1697;103178;64;DDOS-Attack
UDP;417;131;7716;32;Normal
UDP;76;500;34935;64;DDOS-Attack
UDP;74;2490;146004;64;DDOS-Attack
TCP;69;1000;62166;64;DDOS-Attack
UDP;69;500;34872;64;DDOS-Attack
ICMP;53;1493;91104;64;DDOS-Attack
UDP;114;2733;160684;64;DDOS-Attack
TCP;608;100;6147;128;Normal
UDP;692;155;9253;255;Normal
UDP;70;2904;175364;64;DDOS-Attack
UDP;95;3181;189420;64;DDOS-Attack
ICMP;60;3379;201511;64;DDOS-Attack
TCP;69;1369;87016;64;DDOS-Attack
ICMP;57;500;29014;64;DDOS-Attack
TCP;79;500;28249;64;DDOS-Attack
UDP;628;1;245;128;Normal
ICMP;67;3370;205493;64;DDOS-Attack
UDP;93;3865;229081;64;DDOS-Attack
ICMP;760;110;6425;32;Normal
UDP;56;1557;90875;64;DDOS-Attack
UDP;66;1000;56268;64;DDOS-Attack
UDP;892;174;10281;64;Normal
ICMP;83;2882;174385;64;DDOS-Attack
UDP;56;1000;62471;64;DDOS-Attack
UDP;61;3621;221554;64;DDOS-Attack
UDP;71;1000;62679;64;DDOS-Attack
TCP;591;52;3224;64;Normal
ICMP;96;1390;82162;64;DDOS-Attack
ICMP;76;1169;69893;64;DDOS-Attack
ICMP;47;2508;155229;64;DDOS-Attack
ICMP;77;915;51857;64;DDOS-Attack
UDP;74;2190;134215;64;DDOS-Attack
ICMP;383;236;14139;128;Normal
UDP;431;1;205;32;Normal
UDP;78;1000;60828;64;DDOS-Attack
UDP;61;1000;63386;64;DDOS-Attack
ICMP;78;1884;109063;64;DDOS-Attack
UDP;74;1153;68421;64;DDOS-Attack
ICMP;71;1720;101592;64;DDOS-Attack
ICMP;61;1668;104583;64;DDOS-Attack
TCP;798;40;2593;32;Normal
ICMP;59;500;25116;64;DDOS-Attack
TCP;42;56;3524;32;Normal
UDP;75;515;33637;64;DDOS-Attack
ICMP;40;500;31867;64;DDOS-Attack
ICMP;100;1346;81837;64;DDOS-Attack
TCP;577;64;3678;128;Normal
UDP;59;1000;61639;64;DDOS-Attack
TCP;1257;147;8632;128;Normal
ICMP;71;2090;127676;64;DDOS-Attack
TCP;650;81;5037;64;Normal
ICMP;48;1475;84401;64;DDOS-Attack
ICMP;58;1937;114806;64;DDOS-Attack
UDP;76;1000;63883;64;DDOS-Attack
UDP;74;1000;61777;64;DDOS-Attack
ICMP;47;5014;302522;64;DDOS-Attack
UDP;82;1934;115877;64;DDOS-Attack
UDP;75;4526;268194;64;DDOS-Attack
TCP;371;43;2459;64;Normal
ICMP;52;1000;55349;64;DDOS-Attack
ICMP;65;2135;128785;64;DDOS-Attack
UDP;67;1000;56660;64;DDOS-Attack
ICMP;77;1000;56804;64;DDOS-Attack
ICMP;75;950;52061;64;DDOS-Attack
UDP;70;842;49251;64;DDOS-Attack
UDP;1036;127;7586;64;Normal
UDP;82;1597;96140;64;DDOS-Attack
TCP;679;97;6007;128;Normal
TCP;55;1000;61058;64;DDOS-Attack
TCP;179;91;5424;32;Normal
UDP;63;1000;64744;64;DDOS-Attack
ICMP;78;2765;170648;64;DDOS-Attack
ICMP;72;2657;164113;64;DDOS-Attack
ICMP;68;1000;56883;64;DDOS-Attack
ICMP;71;9803;591272;64;DDOS-Attack
TCP;587;122;7391;128;Normal
UDP;478;24;1479;255;Normal
ICMP;72;3951;234546;64;DDOS-Attack
ICMP;52;500;28060;64;DDOS-Attack
UDP;396;156;9465;64;Normal
TCP;590;28;1607;128;Normal
TCP;80;500;32674;64;DDOS-Attack
ICMP;67;1000;64083;64;DDOS-Attack
UDP;70;500;28102;64;DDOS-Attack
TCP;643;103;6084;64;Normal
UDP;40;1;1;64;Normal
TCP;69;500;30142;64;DDOS-Attack
UDP;52;3432;207436;64;DDOS-Attack
ICMP;48;5960;362177;64;DDOS-Attack
TCP;798;105;6113;64;Normal
TCP;75;1000;59018;64;DDOS-Attack
ICMP;74;3087;182875;64;DDOS-Attack
UDP;593;71;4139;128;Normal
ICMP;68;15589;938051;64;DDOS-Attack
UDP;97;9991;595900;64;DDOS-Attack
ICMP;76;11424;688586;64;DDOS-Attack
TCP;648;125;7487;64;Normal
TCP;91;2730;160549;64;DDOS-Attack
ICMP;40;500;34159;64;DDOS-Attack
TCP;1006;122;7487;64;Normal
TCP;40;150;9053;64;Normal
UDP;74;1000;59833;64;DDOS-Attack
ICMP;79;2314;140687;64;DDOS-Attack
ICMP;67;4097;249812;64;DDOS-Attack
ICMP;89;500;26783;64;DDOS-Attack
TCP;167;5;475;64;Normal
UDP;83;1282;75642;64;DDOS-Attack
UDP;66;4866;296797;64;DDOS-Attack
UDP;69;1000;56515;64;DDOS-Attack
ICMP;79;1000;61842;64;DDOS-Attack
UDP;76;500;31173;64;DDOS-Attack
ICMP;76;3141;191702;64;DDOS-Attack
UDP;50;2182;127709;64;DDOS-Attack
ICMP;76;1000;62669;64;DDOS-Attack
ICMP;50;2433;147089;64;DDOS-Attack
ICMP;84;2403;143103;64;DDOS-Attack
ICMP;75;2909;176524;64;DDOS-Attack
ICMP;78;1698;97097;64;DDOS-Attack
ICMP;845;110;6670;64;Normal
UDP;94;1000;56120;64;DDOS-Attack
ICMP;64;10447;625613;64;DDOS-Attack
UDP;40;500;29553;64;DDOS-Attack
UDP;78;500;30686;64;DDOS-Attack
ICMP;459;56;3376;255;Normal
TCP;72;1810;112764;64;DDOS-Attack
TCP;582;22;1258;128;Normal
ICMP;47;1692;98559;64;DDOS-Attack
TCP;585;57;3474;128;Normal
ICMP;71;500;29996;64;DDOS-Attack
UDP;75;500;32606;64;DDOS-Attack
ICMP;62;1068;62172;64;DDOS-Attack
UDP;1067;11;574;128;Normal
TCP;589;105;6401;32;Normal
TCP;543;225;13415;32;Normal
TCP;787;1;73;128;Normal
ICMP;79;1745;104937;64;DDOS-Attack
ICMP;68;1659;100302;64;DDOS-Attack
UDP;60;1884;116918;64;DDOS-Attack
UDP;73;2905;171502;64;DDOS-Attack
UDP;63;500;27879;64;DDOS-Attack
TCP;501;1;87;64;Normal
UDP;61;500;26844;64;DDOS-Attack
UDP;429;105;6227;255;Normal
UDP;44;500;26074;64;DDOS-Attack
TCP;574;98;5707;64;Normal
ICMP;40;2203;131146;64;DDOS-Attack
TCP;876;55;3330;128;Normal
TCP;89;1000;59194;64;DDOS-Attack
ICMP;56;5566;331255;64;DDOS-Attack
ICMP;80;2804;163382;64;DDOS-Attack
UDP;49;500;28301;64;DDOS-Attack
ICMP;74;1000;56152;64;DDOS-Attack
UDP;70;2392;148166;64;DDOS-Attack
TCP;912;34;2173;128;Normal
UDP;73;1150;64660;64;DDOS-Attack
TCP;61;3263;198859;64;DDOS-Attack
ICMP;105;2001;115229;64;DDOS-Attack
UDP;43;1000;61984;64;DDOS-Attack
ICMP;395;1;57;64;Normal
ICMP;44;500;26671;64;DDOS-Attack
ICMP;67;1000;57654;64;DDOS-Attack
ICMP;71;1000;60043;64;DDOS-Attack
UDP;84;6646;396491;64;DDOS-Attack
TCP;640;157;9457;64;Normal
TCP;756;80;4871;64;Normal
UDP;55;592;34880;64;DDOS-Attack
UDP;88;500;33141;64;DDOS-Attack
ICMP;797;1;124;128;Normal
ICMP;79;500;32254;64;DDOS-Attack
ICMP;64;7242;431195;64;DDOS-Attack
ICMP;69;1019;62551;64;DDOS-Attack
TCP;398;116;6805;128;Normal
ICMP;45;500;31160;64;DDOS-Attack
UDP;865;6;373;64;Normal
UDP;52;500;34424;64;DDOS-Attack
ICMP;333;103;6100;64;Normal
TCP;71;171;10123;128;Normal
ICMP;72;2054;125813;64;DDOS-Attack
ICMP;69;1000;59525;64;DDOS-Attack
TCP;51;500;29923;64;DDOS-Attack
ICMP;67;500;32981;64;DDOS-Attack
ICMP;871;162;9706;64;Normal
UDP;59;710;41287;64;DDOS-Attack
TCP;48;2246;133997;64;DDOS-Attack
TCP;417;94;5829;128;Normal
UDP;64;500;30364;64;DDOS-Attack
ICMP;73;1160;66053;64;DDOS-Attack
TCP;776;64;3640;64;Normal
TCP;509;182;10768;128;Normal
ICMP;66;1698;104815;64;DDOS-Attack
ICMP;83;1443;82467;64;DDOS-Attack
UDP;96;2238;136099;64;DDOS-Attack
ICMP;57;1010;64511;64;DDOS-Attack
UDP;487;64;3987;128;Normal
ICMP;57;1000;56136;64;DDOS-Attack
UDP;57;2072;128909;64;DDOS-Attack
ICMP;52;19345;1160562;64;DDOS-Attack
TCP;128;68;4138;128;Normal
ICMP;87;3618;214712;64;DDOS-Attack
ICMP;692;23;1296;64;Normal
ICMP;79;500;31308;64;DDOS-Attack
UDP;52;500;30915;64;DDOS-Attack
ICMP;100;1468;88311;64;DDOS-Attack
ICMP;92;1713;107293;64;DDOS-Attack
ICMP;84;4154;250782;64;DDOS-Attack
UDP;77;10921;659898;64;DDOS-Attack
UDP;54;747;48980;64;DDOS-Attack
ICMP;58;2437;142565;64;DDOS-Attack
UDP;51;4828;285413;64;DDOS-Attack
ICMP;63;4030;238843;64;DDOS-Attack
UDP;72;8740;525977;64;DDOS-Attack
UDP;50;500;28818;64;DDOS-Attack
UDP;87;1456;91889;64;DDOS-Attack
TCP;567;15;806;64;Normal
ICMP;61;1000;62443;64;DDOS-Attack
TCP;68;3116;184373;64;DDOS-Attack
UDP;296;1;1;255;Normal
UDP;63;618;33773;64;DDOS-Attack
UDP;40;500;34872;64;DDOS-Attack
ICMP;88;689;40942;64;DDOS-Attack
UDP;41;4237;251075;64;DDOS-Attack
ICMP;56;2660;163445;64;DDOS-Attack
TCP;48;1000;61407;64;DDOS-Attack
TCP;79;1000;56474;64;DDOS-Attack
TCP;685;30;1647;128;Normal
ICMP;54;4477;270336;64;DDOS-Attack
UDP;72;3741;222041;64;DDOS-Attack
TCP;1068;88;5165;128;Normal
UDP;67;500;28973;64;DDOS-Attack
UDP;62;5294;321640;64;DDOS-Attack
ICMP;76;3275;191904;64;DDOS-Attack
UDP;68;2631;160624;64;DDOS-Attack
UDP;331;80;4689;64;Normal
TCP;803;31;1825;255;Normal
TCP;588;123;7211;32;Normal
ICMP;63;1000;59756;64;DDOS-Attack
ICMP;63;2130;122805;64;DDOS-Attack
UDP;800;51;3177;64;Normal
ICMP;1051;91;5347;64;Normal
UDP;60;500;26569;64;DDOS-Attack
ICMP;76;1988;116534;64;DDOS-Attack
UDP;58;8192;488697;64;DDOS-Attack
UDP;77;4995;301155;64;DDOS-Attack
TCP;1028;152;9173;64;Normal
ICMP;88;500;34829;64;DDOS-Attack
TCP;939;24;1244;32;Normal
ICMP;81;3565;208996;64;DDOS-Attack
ICMP;78;1000;58534;64;DDOS-Attack
ICMP;72;6185;369669;64;DDOS-Attack
ICMP;51;2240;133534;64;DDOS-Attack
ICMP;55;1197;71365;64;DDOS-Attack
UDP;49;4474;270325;64;DDOS-Attack
UDP;719;64;3957;64;Normal
UDP;71;500;33824;64;DDOS-Attack
ICMP;81;1000;64695;64;DDOS-Attack
ICMP;93;1000;64956;64;DDOS-Attack
UDP;69;500;32264;64;DDOS-Attack
ICMP;71;3769;226404;64;DDOS-Attack
TCP;787;1;36;32;Normal
UDP;54;2018;125299;64;DDOS-Attack
ICMP;53;1093;63165;64;DDOS-Attack
UDP;86;2872;173093;64;DDOS-Attack
TCP;1219;1;161;64;Normal
ICMP;62;500;34854;64;DDOS-Attack
UDP;48;2789;167662;64;DDOS-Attack
ICMP;78;1000;60139;64;DDOS-Attack
TCP;750;100;6155;64;Normal
TCP;94;500;29692;64;DDOS-Attack
ICMP;51;4384;267665;64;DDOS-Attack
UDP;355;80;4715;64;Normal
UDP;522;1;1;128;Normal
UDP;67;1470;85791;64;DDOS-Attack
UDP;40;1841;111526;64;DDOS-Attack
ICMP;58;1000;64885;64;DDOS-Attack
TCP;625;50;2955;64;Normal
UDP;712;173;10375;64;Normal
ICMP;44;2927;178784;64;DDOS-Attack
ICMP;62;1000;60378;64;DDOS-Attack
UDP;559;76;4738;128;Normal
ICMP;40;500;25572;64;DDOS-Attack
UDP;78;500;34439;64;DDOS-Attack
UDP;71;1000;59949;64;DDOS-Attack
TCP;709;13;761;64;Normal
ICMP;74;1000;55916;64;DDOS-Attack
TCP;1080;1;87;64;Normal
TCP;541;110;6481;32;Normal
ICMP;102;1062;62140;64;DDOS-Attack
TCP;235;86;5209;32;Normal
TCP;69;1766;103205;64;DDOS-Attack
UDP;113;2235;131643;64;DDOS-Attack
UDP;66;996;64717;64;DDOS-Attack
ICMP;61;676;40085;64;DDOS-Attack
UDP;61;1;209;128;Normal
UDP;64;1211;73273;64;DDOS-Attack
UDP;72;1000;59008;64;DDOS-Attack
UDP;601;78;4634;128;Normal
UDP;734;110;6472;64;Normal
TCP;77;1401;87572;64;DDOS-Attack
UDP;504;1;145;128;Normal
ICMP;70;1000;55805;64;DDOS-Attack
UDP;82;1379;77769;64;DDOS-Attack
ICMP;281;60;3682;64;Normal
UDP;103;500;34361;64;DDOS-Attack
TCP;727;119;7069;64;Normal
ICMP;67;5511;333447;64;DDOS-Attack
TCP;62;72;4500;64;Normal
ICMP;74;7521;449464;64;DDOS-Attack
ICMP;85;4112;242910;64;DDOS-Attack
TCP;385;24;1485;64;Normal
ICMP;70;500;33475;64;DDOS-Attack
TCP;719;161;9470;64;Normal
UDP;823;62;3576;64;Normal
TCP;448;226;13372;64;Normal
UDP;77;8329;501387;64;DDOS-Attack
UDP;79;500;32130;64;DDOS-Attack
UDP;748;117;6947;32;Normal
ICMP;75;5579;333173;64;DDOS-Attack
ICMP;77;1381;79737;64;DDOS-Attack
UDP;61;1054;62921;64;DDOS-Attack
TCP;73;9000;539387;64;DDOS-Attack
ICMP;65;1000;55768;64;DDOS-Attack
ICMP;52;1532;92803;64;DDOS-Attack
UDP;69;1008;62064;64;DDOS-Attack
ICMP;66;500;25325;64;DDOS-Attack
TCP;289;17;1014;128;Normal
UDP;1282;63;3833;32;Normal
ICMP;42;2491;147967;64;DDOS-Attack
UDP;78;1000;58854;64;DDOS-Attack
ICMP;84;1654;99793;64;DDOS-Attack
UDP;718;187;11170;64;Normal
ICMP;66;1000;63167;64;DDOS-Attack
ICMP;46;500;31598;64;DDOS-Attack
UDP;55;500;33582;64;DDOS-Attack
TCP;513;46;2818;128;Normal
ICMP;466;126;7670;128;Normal
ICMP;1209;195;11885;64;Normal
TCP;1107;156;9410;64;Normal
ICMP;74;1202;70664;64;DDOS-Attack
UDP;40;2807;167060;64;DDOS-Attack
UDP;64;1000;62265;64;DDOS-Attack
TCP;638;209;12373;64;Normal
UDP;346;52;3018;128;Normal
ICMP;61;2074;127128;64;DDOS-Attack
UDP;622;161;9515;32;Normal
UDP;66;3306;200665;64;DDOS-Attack
TCP;650;121;7230;128;Normal
TCP;312;75;4658;128;Normal
TCP;269;125;7677;32;Normal
TCP;1125;86;5049;64;Normal
ICMP;72;500;31069;64;DDOS-Attack
UDP;621;189;11405;64;Normal
TCP;379;113;6642;64;Normal
ICMP;78;3503;205511;64;DDOS-Attack
ICMP;76;1000;64318;64;DDOS-Attack
TCP;638;184;11211;64;Normal
ICMP;86;1000;61424;64;DDOS-Attack
ICMP;67;1000;56664;64;DDOS-Attack
UDP;77;500;34749;64;DDOS-Attack
ICMP;54;500;27124;64;DDOS-Attack
ICMP;49;1000;57488;64;DDOS-Attack
UDP;568;50;3172;128;Normal
ICMP;43;971;57418;64;DDOS-Attack
TCP;68;2178;130643;64;DDOS-Attack
ICMP;68;500;29456;64;DDOS-Attack
UDP;86;1071;67712;64;DDOS-Attack
UDP;75;500;30303;64;DDOS-Attack
TCP;1258;81;5000;64;Normal
UDP;614;63;3919;128;Normal
TCP;958;32;2081;32;Normal
TCP;721;17;1135;64;Normal
TCP;521;73;4525;64;Normal
ICMP;748;155;9102;64;Normal
UDP;78;8592;515326;64;DDOS-Attack
ICMP;82;1000;55044;64;DDOS-Attack
ICMP;67;1000;61879;64;DDOS-Attack
UDP;42;3684;217445;64;DDOS-Attack
TCP;619;61;3495;64;Normal
ICMP;62;2069;119649;64;DDOS-Attack
UDP;63;3294;196411;64;DDOS-Attack
UDP;835;13;888;64;Normal
ICMP;76;556;32763;64;DDOS-Attack
TCP;49;2120;129462;64;DDOS-Attack
UDP;46;1000;59765;64;DDOS-Attack
UDP;859;111;6675;32;Normal
ICMP;73;500;25673;64;DDOS-Attack
UDP;77;1365;79885;64;DDOS-Attack
UDP;40;86;5239;64;Normal
UDP;85;1658;97296;64;DDOS-Attack
